citing;cited;matched
Beyer2021_TeachingIn;Civil1980_Leslimites;False
Beyer2021_TeachingIn;Civil1985_Surleslivr;False
Beyer2021_TeachingIn;George0000_InSearchOf;True
Beyer2021_TeachingIn;Cohen2011_TeacherStu;False
Beyer2021_TeachingIn;Davis2007_ThePractic;False
Beyer2021_TeachingIn;Donbaz1985_MoreOldAss;False
Beyer2021_TeachingIn;George0000_InSearchOf;True
Beyer2021_TeachingIn;Hecker1993_Schultexte;False
Beyer2021_TeachingIn;Huber1999_Handwritin;False
Beyer2021_TeachingIn;Koppenhaver2007_ForensicDo;False
Beyer2021_TeachingIn;Kramer1949_Schooldays;True
Beyer2021_TeachingIn;Larsen1976_TheOldAssy;False
Beyer2021_TeachingIn;Michel1998_Lesmarchan;False
Beyer2021_TeachingIn;Michel2008_Ecrireetco;False
Beyer2021_TeachingIn;Michel2020_Makingclay;False
Beyer2021_TeachingIn;Michel0_WeighingUn;False
Beyer2021_TeachingIn;Proust2007_Tablettesm;False
Beyer2021_TeachingIn;Robson2001_TheTabletH;False
Beyer2021_TeachingIn;Sjoberg1976_TheOldBaby;False
Beyer2021_TeachingIn;Stone1987_NippurNeig;False
Beyer2021_TeachingIn;Tinney1998_TextsTable;False
Beyer2021_TeachingIn;Tinney1999_OntheCurri;False
Beyer2021_TeachingIn;Vanstiphout1997_SumerianCa;False
Beyer2021_TeachingIn;Veenhof2017_KultepeTab;False
Beyer2021_TeachingIn;Veldhuis1997_Elementary;False
Beyer2021_TeachingIn;Veldhuis2004_ReligionLi;False
Beyer2021_TeachingIn;Volk2000_Edubbaaund;False
Beyer2021_TeachingIn;Waetzold2009_Schule;False
Cammarosano2014_TheCuneifo;Albenda1986_ThePalaceo;False
Cammarosano2014_TheCuneifo;Alster1997_Proverbsof;False
Cammarosano2014_TheCuneifo;Barnett1939_ACylinderS;False
Cammarosano2014_TheCuneifo;Barnett1998_Sculptures;False
Cammarosano2014_TheCuneifo;Bittel1973_Anatolica;False
Cammarosano2014_TheCuneifo;Bleibtreu1980_DieFlorade;False
Cammarosano2014_TheCuneifo;Boehmer1972_DieKleinfu;False
Cammarosano2014_TheCuneifo;Boehmer1979_DieKleinfu;False
Cammarosano2014_TheCuneifo;Borker-Klahn1982_Altvordera;False
Cammarosano2014_TheCuneifo;Buchanan1966_Catalogueo;False
Cammarosano2014_TheCuneifo;Buccellati2000_TheRoyalPa;False
Cammarosano2014_TheCuneifo;Cammarosano2013_HittiteCul;False
Cammarosano2014_TheCuneifo;Clay1906_Documentsf;False
Cammarosano2014_TheCuneifo;Clevering1999_TaxonomyCh;False
Cammarosano2014_TheCuneifo;Collon2001_Catalogueo;False
Cammarosano2014_TheCuneifo;Deimel1922_DieBedeutu;False
Cammarosano2014_TheCuneifo;Delaporte1909_Lescylindr;False
Cammarosano2014_TheCuneifo;Dogan2010_TheKirsehi;False
Cammarosano2014_TheCuneifo;Unknown2013_HititlerBi;False
Cammarosano2014_TheCuneifo;Driver1976_SemiticWri;False
Cammarosano2014_TheCuneifo;Ellison2002_APaleograp;False
Cammarosano2014_TheCuneifo;Falkenstein1936_Archaische;False
Cammarosano2014_TheCuneifo;Farber-Flugge1973_DerMythosI;False
Cammarosano2014_TheCuneifo;Fisseler2014_TowardsanI;False
Cammarosano2014_TheCuneifo;Franke2011_Personlich;False
Cammarosano2014_TheCuneifo;Gasche1989_LaBabyloni;False
Cammarosano2014_TheCuneifo;George2006_Babylonian;False
Cammarosano2014_TheCuneifo;Gumbert2002_ThePenandI;False
Cammarosano2014_TheCuneifo;Hardion2012_RevisedSys;False
Cammarosano2014_TheCuneifo;Hepper1992_Notesonthe;False
Cammarosano2014_TheCuneifo;Herles2006_ZurDarstel;False
Cammarosano2014_TheCuneifo;Hoffner2009_Lettersfro;False
Cammarosano2014_TheCuneifo;Howard1955_TechnicalD;False
Cammarosano2014_TheCuneifo;Unknown1991_DeralteOri;False
Cammarosano2014_TheCuneifo;Jendritzki1997_ZurRestaur;False
Cammarosano2014_TheCuneifo;Jendritzki2003_FurForschu;False
Cammarosano2014_TheCuneifo;Keel1990_Laglyptiqu;False
Cammarosano2014_TheCuneifo;Klengel-Brandt1975_EineSchrei;False
Cammarosano2014_TheCuneifo;Kosay1966_AlacaHoyuk;False
Cammarosano2014_TheCuneifo;Langdon1924_Excavation;False
Cammarosano2014_TheCuneifo;Landsberger1967_TheDatePal;False
Cammarosano2014_TheCuneifo;Levine1973_TwoNeoAssy;False
Cammarosano2014_TheCuneifo;Livingstone2007_Ashurbanip;False
Cammarosano2014_TheCuneifo;Loud1938_KhorsabadP;False
Cammarosano2014_TheCuneifo;Macginnis2002_TheUseOfWr;True
Cammarosano2014_TheCuneifo;Madhloom1970_TheChronol;False
Cammarosano2014_TheCuneifo;Mallowan1954_TheExcavat;False
Cammarosano2014_TheCuneifo;Marazzi1994_Maglihitti;False
Cammarosano2014_TheCuneifo;Marzahn2003_DieKeilsch;False
Cammarosano2014_TheCuneifo;Meier1939_Einakkadis;False
Cammarosano2014_TheCuneifo;Meijer2004_AScribalQu;False
Cammarosano2014_TheCuneifo;Messerschmidt1906_ZurTechnik;False
Cammarosano2014_TheCuneifo;George0000_InSearchOf;True
Cammarosano2014_TheCuneifo;Novotny2008_AftertheFa;False
Cammarosano2014_TheCuneifo;Oates1968_TheExcavat;False
Cammarosano2014_TheCuneifo;Ochsenschlager1992_Ethnograph;False
Cammarosano2014_TheCuneifo;Opitz1930_Studienzur;False
Cammarosano2014_TheCuneifo;Parkes2008_TheirHands;False
Cammarosano2014_TheCuneifo;Payne2005_Uberlegung;False
Cammarosano2014_TheCuneifo;Pecorella1980_Diecisigil;False
Cammarosano2014_TheCuneifo;Perdue1958_Arundodona;False
Cammarosano2014_TheCuneifo;Pilu2012_GiantReedA;False
Cammarosano2014_TheCuneifo;Veldhuis2013_PurityAndA;True
Cammarosano2014_TheCuneifo;Postgate1980_PalmtreesR;False
Cammarosano2014_TheCuneifo;Postgate1986_MiddleAssy;False
Cammarosano2014_TheCuneifo;Postgate1987_BM118796;False
Cammarosano2014_TheCuneifo;Powell1981_ThreeProbl;False
Cammarosano2014_TheCuneifo;Veldhuis2013_PurityAndA;True
Cammarosano2014_TheCuneifo;Powell2007_Assurbanip;False
Cammarosano2014_TheCuneifo;Reade1986_Archaeolog;False
Cammarosano2014_TheCuneifo;Reade2012_VisualEvid;False
Cammarosano2014_TheCuneifo;Ryu1991_Functional;False
Cammarosano2014_TheCuneifo;Saggs1981_TheReedSty;False
Cammarosano2014_TheCuneifo;Salim1962_MarshDwell;False
Cammarosano2014_TheCuneifo;Sallaberger1989_ZumSchilfr;False
Cammarosano2014_TheCuneifo;Nicolo1948_HabendieBa;False
Cammarosano2014_TheCuneifo;Schachner2013_DieArbeite;False
Cammarosano2014_TheCuneifo;Schaeffer1951_Reprisedes;False
Cammarosano2014_TheCuneifo;Unknown1955_LePalaisro;False
Cammarosano2014_TheCuneifo;Schwemer1998_Akkadische;False
Cammarosano2014_TheCuneifo;Seidl1989_Diebabylon;False
Cammarosano2014_TheCuneifo;Sirat1987_Lamorpholo;False
Cammarosano2014_TheCuneifo;Stol1998_Einigekurz;False
Cammarosano2014_TheCuneifo;Streck2009_Schilf;False
Cammarosano2014_TheCuneifo;Symington1991_LateBronze;False
Cammarosano2014_TheCuneifo;Taylor2011_TabletsasA;False
Cammarosano2014_TheCuneifo;George2005_PerAsperaA;True
Cammarosano2014_TheCuneifo;Torri2012_HidingWord;False
Cammarosano2014_TheCuneifo;Townsend1968_FloraofIra;False
Cammarosano2014_TheCuneifo;Unger1916_Reliefstel;False
Cammarosano2014_TheCuneifo;Unger1917_DieStelede;False
Cammarosano2014_TheCuneifo;Soldt1991_Studiesint;False
Cammarosano2014_TheCuneifo;Volk2009_Schreibgri;False
Cammarosano2014_TheCuneifo;Osten1937_TheAlishar;False
Cammarosano2014_TheCuneifo;Waal2011_TheyWroteo;False
Cammarosano2014_TheCuneifo;Waetzoldt1992_Rohrunddes;False
Cammarosano2014_TheCuneifo;Weeden2011_HittiteLog;False
Cammarosano2014_TheCuneifo;Westphal-Hellbusch1962_DieMadan;False
Cammarosano2014_TheCuneifo;Wiseman1955_AssyrianWr;False
Cammarosano2014_TheCuneifo;Yon2006_TheCityofU;False
Cammarosano2014_TheCuneifo;Yoshikawa1990_ANoteonSty;False
Charpin2014_TheHistori;Al-Rawi2000_OldBabylon;False
Charpin2014_TheHistori;Battini2003_Constructi;False
Charpin2014_TheHistori;Bardet1984_Archivesad;False
Charpin2014_TheHistori;Birot1953_Troistexte;False
Charpin2014_TheHistori;Birot1953_Troistexte;False
Charpin2014_TheHistori;Birot1955_Troistexte;False
Charpin2014_TheHistori;Birot1956_Textesecon;False
Charpin2014_TheHistori;Birot1960_Textesadmi;False
Charpin2014_TheHistori;Birot1964_Textesadmi;False
Charpin2014_TheHistori;Birot1969_Tablettese;False
Charpin2014_TheHistori;Birot1972_Simahlaner;False
Charpin2014_TheHistori;Birot1978_Donneesnou;False
Charpin2014_TheHistori;Bottero1957_Textesecon;False
Charpin2014_TheHistori;Unknown2003_AncientArc;False
Charpin2014_TheHistori;Burke1963_Textesadmi;False
Charpin2014_TheHistori;Chambon2008_Unnouveaur;False
Charpin2014_TheHistori;Charpin1979_ReviewofYO;False
Charpin2014_TheHistori;Charpin1981_ReviewofYO;False
Charpin2014_TheHistori;Charpin1982_Marchandsd;False
Charpin2014_TheHistori;Charpin1984_Nouveauxdo;False
Charpin2014_TheHistori;Charpin1986_Transmissi;False
Charpin2014_TheHistori;Charpin1987_Nouveauxdo;False
Charpin2014_TheHistori;Charpin1989_Unquartier;False
Charpin2014_TheHistori;Charpin1990_Unquartier;False
Charpin2014_TheHistori;Charpin1993_ReviewofAU;False
Charpin2014_TheHistori;Charpin1994_Unecampagn;False
Charpin2014_TheHistori;Charpin1995_Lafindesar;False
Charpin2014_TheHistori;Charpin2000_Lespreteur;False
Charpin2014_TheHistori;Charpin2000_Lettresetp;False
Charpin2014_TheHistori;Charpin2001_Lespreteur;False
Charpin2014_TheHistori;Charpin2001_Larchivage;False
Charpin2014_TheHistori;Charpin2003_Lapolitiqu;False
Charpin2014_TheHistori;Charpin2005_Donneesnou;False
Charpin2014_TheHistori;Charpin2005_Economieet;False
Charpin2014_TheHistori;Charpin2005_ReviewofVS;False
Charpin2014_TheHistori;Charpin2006_Lesinscrip;False
Charpin2014_TheHistori;Charpin2007_Chroniques;False
Charpin2014_TheHistori;Charpin2008_Lireetecri;False
Charpin2014_TheHistori;Charpin2008_Archivagee;False
Charpin2014_TheHistori;Charpin2008_TellHariri;False
Charpin2014_TheHistori;Charpin2010_WritingLaw;False
Charpin2014_TheHistori;Charpin2010_ReadingAnd;True
Charpin2014_TheHistori;Charpin2010_Formulaire;False
Charpin2014_TheHistori;Charpin2012_Lexerciced;False
Charpin2014_TheHistori;Charpin1986_Quelquesre;False
Charpin2014_TheHistori;Charpin2004_YasimSumu;False
Charpin2014_TheHistori;Charpin2004_Mesopotami;False
Charpin2014_TheHistori;Charpin2003_Florilegiu;False
Charpin2014_TheHistori;Dalley2005_OldBabylon;False
Charpin2014_TheHistori;Adams1969_BedouinOnN;True
Charpin2014_TheHistori;Driel1994_PrivateorN;False
Charpin2014_TheHistori;Duponchel1997_Lescomptes;False
Charpin2014_TheHistori;Durand1981_Documentsc;False
Charpin2014_TheHistori;Durand1983_Textesadmi;False
Charpin2014_TheHistori;Durand1987_Lorganisat;False
Charpin2014_TheHistori;Durand1997_Lesdocumen;False
Charpin2014_TheHistori;Durand2000_Lesdocumen;False
Charpin2014_TheHistori;Faivre1995_Lerecyclag;False
Charpin2014_TheHistori;Figulla1961_Catalogueo;False
Charpin2014_TheHistori;Charpin2019_PriestsOfU;True
Charpin2014_TheHistori;Goddeeris2002_Anadoption;False
Charpin2014_TheHistori;Guichard2005_Lavaissell;False
Charpin2014_TheHistori;Unknown1995_Lesphenome;False
Charpin2014_TheHistori;Jursa2005_NeoBabylon;False
Charpin2014_TheHistori;Kessler1997_Dasspatalt;False
Charpin2014_TheHistori;Koppen2003_ReviewofVS;False
Charpin2014_TheHistori;Lacambre1997_Lagestiond;False
Charpin2014_TheHistori;Lafont1984_Chapter3;False
Charpin2014_TheHistori;Lafont1985_Lesabumdur;False
Charpin2014_TheHistori;Marti2008_Florilegiu;False
Charpin2014_TheHistori;Maul1997_ZwischenSp;False
Charpin2014_TheHistori;Michel1996_Lecommerce;False
Charpin2014_TheHistori;Alba2001_Lapopulati;False
Charpin2014_TheHistori;Oppenheim1967_Lettersfro;False
Charpin2014_TheHistori;Parpola1986_Theroyalar;False
Charpin2014_TheHistori;Parpola2001_TheHelsink;False
Charpin2014_TheHistori;Pedersen1998_Zudenaltba;False
Charpin2014_TheHistori;Pedersen2005_Archiveund;False
Charpin2014_TheHistori;Renger1977_Cooperatio;False
Charpin2014_TheHistori;Richardson2002_EweShouldB;False
Charpin2014_TheHistori;Roth1995_LawCollect;False
Charpin2014_TheHistori;Sasson1982_Accounting;False
Charpin2014_TheHistori;Schorr1913_Urkundende;False
Charpin2014_TheHistori;Seri2005_LocalPower;False
Charpin2014_TheHistori;Sigrist1990_OldBabylon;False
Charpin2014_TheHistori;Sigrist2003_OldBabylon;False
Charpin2014_TheHistori;Sigrist1996_Catalogueo;False
Charpin2014_TheHistori;Sigrist2006_Catalogueo;False
Charpin2014_TheHistori;Skaist1994_TheOldBaby;False
Charpin2014_TheHistori;Stol1973_ReviewofYO;False
Charpin2014_TheHistori;Stone1987_NippurNeig;False
Charpin2014_TheHistori;Stone2002_TheUrIIIOl;False
Charpin2014_TheHistori;Suurmeijer2006_LoansandEd;False
Charpin2014_TheHistori;Tanret2004_TheWorksAn;True
Charpin2014_TheHistori;Tanret2008_FindtheTab;False
Charpin2014_TheHistori;Tanret0_Forthcomin;False
Charpin2014_TheHistori;Unknown2008_ChagarBaza;False
Charpin2014_TheHistori;Mieroop2002_CreditasaF;False
Charpin2014_TheHistori;Lerberghe2003_Privateand;False
Charpin2014_TheHistori;Lerberghe1991_OnQuasiHul;False
Charpin2014_TheHistori;Unknown1986_CuneiformA;False
Charpin2014_TheHistori;Villard1986_UnroideMar;False
Charpin2014_TheHistori;Villard1992_Ledeplacem;False
Charpin2014_TheHistori;Wilcke1970_ReviewofOp;False
Charpin2014_TheHistori;Ziegler1999_Florilegiu;False
Charpin2014_TheHistori;Ziegler2001_Gestionetc;False
Delnero2010_SumerianEx;Alster1987_LaharandAs;False
Delnero2010_SumerianEx;Brusasco1999_FamilyArch;False
Delnero2010_SumerianEx;Cavigneaux1996_UrukAltbab;False
Delnero2010_SumerianEx;Charpin1986_LeclergedU;False
Delnero2010_SumerianEx;Civil1969_OldBabylon;False
Delnero2010_SumerianEx;Civil1979_Materialsf;False
Delnero2010_SumerianEx;Civil1994_TheFarmers;False
Delnero2010_SumerianEx;George0000_InSearchOf;True
Delnero2010_SumerianEx;Cooper1983_TheCurseof;False
Delnero2010_SumerianEx;Delnero2006_Variationi;False
Delnero2010_SumerianEx;Falkenstein1953_Diebabylon;False
Delnero2010_SumerianEx;Falkenstein1959_Sumerische;False
Delnero2010_SumerianEx;Falkowitz1984_RoundOldBa;True
Delnero2010_SumerianEx;Gesche2000_Schulunter;False
Delnero2010_SumerianEx;Hallo1968_TheExaltat;False
Delnero2010_SumerianEx;Heimpel1981_TheNanseHy;False
Delnero2010_SumerianEx;Klein1981_ThreeShulg;False
Delnero2010_SumerianEx;Kramer1951_TheSumeria;False
Delnero2010_SumerianEx;Michalowski1989_TheLamenta;False
Delnero2010_SumerianEx;Robson1999_Mesopotami;False
Delnero2010_SumerianEx;Robson2001_TheTabletH;False
Delnero2010_SumerianEx;Robson2002_MorethanMe;False
Delnero2010_SumerianEx;Sjoberg1975_TheOldBaby;False
Delnero2010_SumerianEx;Tanret2002_Perasperaa;False
Delnero2010_SumerianEx;Tinney1996_TheNippurL;False
Delnero2010_SumerianEx;Tinney1999_OntheCurri;False
Delnero2010_SumerianEx;Vanstiphout1978_LipitEstar;False
Delnero2010_SumerianEx;Vanstiphout1979_HowDidThey;True
Delnero2010_SumerianEx;Veldhuis1997_Elementary;False
Delnero2010_SumerianEx;Veldhuis2000_KassiteExe;True
Delnero2010_SumerianEx;Veldhuis2003_OnTheCurri;True
Fincke2012_TheSchoolC;Archi1982_Hethitisch;False
Fincke2012_TheSchoolC;Archi2007_Transmissi;False
Fincke2012_TheSchoolC;Arnaud1985_Textessume;False
Fincke2012_TheSchoolC;Arnaud1987_Textesdela;False
Fincke2012_TheSchoolC;Arnaud1996_Leditionou;False
Fincke2012_TheSchoolC;Arnaud2007_Corpusdest;False
Fincke2012_TheSchoolC;Beckman1983_Mesopotami;True
Fincke2012_TheSchoolC;Beckman2001_SargonandN;False
Fincke2012_TheSchoolC;Beckman2003_Gilgameshi;False
Fincke2012_TheSchoolC;Cohen2007_AkkadianOm;False
Fincke2012_TheSchoolC;Pearce1995_TheScribes;True
Fincke2012_TheSchoolC;Cunningham2007_ACatalogue;False
Fincke2012_TheSchoolC;George2003_TheBabylon;False
Fincke2012_TheSchoolC;Fleming2000_TimeatEmar;False
Fincke2012_TheSchoolC;Klinger1998_Werlehrted;False
Fincke2012_TheSchoolC;Klinger2003_ZurPalaogr;False
Fincke2012_TheSchoolC;Klinger2005_Diehethiti;False
Fincke2012_TheSchoolC;Kraus1964_Briefschre;False
Fincke2012_TheSchoolC;Lorenz2010_Uberlegung;False
Fincke2012_TheSchoolC;Riemschneider2004_Dieakkadis;False
Fincke2012_TheSchoolC;Robson2001_TheTabletH;False
Fincke2012_TheSchoolC;Sjoberg1975_TheOldBaby;False
Fincke2012_TheSchoolC;Tinney1999_OntheCurri;False
Fincke2012_TheSchoolC;Torri2008_TheScribes;False
Fincke2012_TheSchoolC;Hout2002_AnotherVie;False
Fincke2012_TheSchoolC;Hout2005_OntheNatur;False
Fincke2012_TheSchoolC;Hout2006_Institutio;False
Fincke2012_TheSchoolC;Hout2009_Reflection;False
Fincke2012_TheSchoolC;Hout2009_ACenturyof;False
Fincke2012_TheSchoolC;Soldt1995_TheAkkadia;False
Fincke2012_TheSchoolC;Soldt0000_Babylonian;True
Fincke2012_TheSchoolC;Vanstiphout1979_HowDidThey;True
Fincke2012_TheSchoolC;Vanstiphout1995_OntheOldBa;False
Fincke2012_TheSchoolC;Veldhuis1997_Elementary;False
Fincke2012_TheSchoolC;Yamada2006_TheHittite;False
Fincke2012_TheSchoolC;Waetzold1989_DerSchreib;False
Fincke2012_TheSchoolC;Wilhelm1992_ZurBabylon;False
Frame2005_TheRoyalLi;Annus2002_TheGodNinu;False
Frame2005_TheRoyalLi;Borger1956_DieInschri;False
Frame2005_TheRoyalLi;Borger1969_Bemerkunge;False
Frame2005_TheRoyalLi;Brinkman1986_Documentar;False
Frame2005_TheRoyalLi;Dijk1989_Einspatalt;False
Frame2005_TheRoyalLi;Ebeling1949_Neubabylon;False
Frame2005_TheRoyalLi;Fincke2004_TheBabylon;True
Frame2005_TheRoyalLi;Frahm0_InpressHea;False
Frame2005_TheRoyalLi;George1986_Sennacheri;False
Frame2005_TheRoyalLi;George1997_Assyriaand;False
Frame2005_TheRoyalLi;George2003_TheBabylon;False
Frame2005_TheRoyalLi;Howard1955_Technicald;False
Frame2005_TheRoyalLi;Hunger1968_Babylonisc;False
Frame2005_TheRoyalLi;Klengel-Brandt1975_EineSchrei;False
Frame2005_TheRoyalLi;Lambert1957_Ancestorsa;False
Frame2005_TheRoyalLi;Lambert1976_ALateAssyr;False
Frame2005_TheRoyalLi;Lambert1989_ThelawsofH;False
Frame2005_TheRoyalLi;Lambert1992_Addendaetc;False
Frame2005_TheRoyalLi;Lieberman1990_Canonicala;False
Frame2005_TheRoyalLi;Macginnis2002_TheUseOfWr;True
Frame2005_TheRoyalLi;Mallowan1954_Theexcavat;False
Frame2005_TheRoyalLi;Maxwell-Hyslop1983_Dalbergias;False
Frame2005_TheRoyalLi;Mayer1992_EinHymnusa;False
Frame2005_TheRoyalLi;Nemet-Nejat2000_Anadminist;False
Frame2005_TheRoyalLi;Neugebauer1955_Astronomic;False
Frame2005_TheRoyalLi;Parpola1972_AletterofS;False
Frame2005_TheRoyalLi;Parpola1983_Assyrianli;False
Frame2005_TheRoyalLi;Postgate1986_MiddleAssy;False
Frame2005_TheRoyalLi;Postgate1992_Treesandti;False
Frame2005_TheRoyalLi;Schneider2022_NippurCit;True
Frame2005_TheRoyalLi;Schaudig2001_DieInschri;False
Frame2005_TheRoyalLi;Stol1998_Einigekurz;False
Frame2005_TheRoyalLi;Streck1995_ZahlundZei;False
Frame2005_TheRoyalLi;Symington1991_LateBronze;False
Frame2005_TheRoyalLi;Tallqvist1938_Akkadische;False
Frame2005_TheRoyalLi;Villard1997_Leducation;False
Frame2005_TheRoyalLi;Villard1998_KisirAssur;False
Frame2005_TheRoyalLi;Warnock1991_Thewoodoft;False
Frame2005_TheRoyalLi;Weidner1941_Dieastrolo;False
Frame2005_TheRoyalLi;Wiseman1955_Assyrianwr;False
Frame2005_TheRoyalLi;Woodington1982_AGrammarof;False
Frame2005_TheRoyalLi;Wunsch2000_DasEgibiAr;False
Frame2005_TheRoyalLi;Wunsch2003_Urkundenzu;False
Gadotti2017_TheRulesOf;Attinger1993_Elementsde;False
Gadotti2017_TheRulesOf;Attinger2005_AproposdeA;False
Gadotti2017_TheRulesOf;Charpin2010_ReadingAnd;True
Gadotti2017_TheRulesOf;Civil1964_AHymntothe;False
Gadotti2017_TheRulesOf;Civil1985_Surleslivr;False
Gadotti2017_TheRulesOf;Civil1987_FeedingDum;False
Gadotti2017_TheRulesOf;Delnero2010_SumerianEx;True
Gadotti2017_TheRulesOf;Civil1998_BilingualT;False
Gadotti2017_TheRulesOf;Civil2006_TheSongoft;False
Gadotti2017_TheRulesOf;Delnero2010_SumerianLi;False
Gadotti2017_TheRulesOf;George1993_NinurtaPaq;False
Gadotti2017_TheRulesOf;Michalowski2013_FromTheCol;True
Gadotti2017_TheRulesOf;Gibson1998_NippurBArc;False
Gadotti2017_TheRulesOf;Jagersma2010_ADescripti;False
Gadotti2017_TheRulesOf;Kleinerman2011_Educationi;False
Gadotti2017_TheRulesOf;Kramer1949_Schooldays;True
Gadotti2017_TheRulesOf;Krebernik1998_Ninlil;False
Gadotti2017_TheRulesOf;Michalowski1998_Literature;False
Gadotti2017_TheRulesOf;Michalowski1998_Nisaba;False
Gadotti2017_TheRulesOf;Robson2001_TheTabletH;False
Gadotti2017_TheRulesOf;Rubio2004_EarlySumer;False
Gadotti2017_TheRulesOf;Sallaberger1993_Derkultisc;False
Gadotti2017_TheRulesOf;Sjoberg1972_ACommemora;False
Gadotti2017_TheRulesOf;Sladek1974_InannasDes;False
Gadotti2017_TheRulesOf;Snell1982_Ledgersand;False
Gadotti2017_TheRulesOf;Steinkeller1989_SaleDocume;False
Gadotti2017_TheRulesOf;Stol1979_OnTreesMou;False
Gadotti2017_TheRulesOf;Stone1987_NippurNeig;False
Gadotti2017_TheRulesOf;Tinney1996_TheNippurL;False
Gadotti2017_TheRulesOf;Vanstiphout1997_SchoolDial;False
Gadotti2017_TheRulesOf;Volk1995_InannaundS;False
Gadotti2017_TheRulesOf;Wilcke1969_DasLugalba;False
Garcia0000_Transmissi;Arnaud2003_Prolegomen;False
Garcia0000_Transmissi;Arnaud2007_Corpusdest;False
Garcia0000_Transmissi;Beckman1983_Mesopotami;True
Garcia0000_Transmissi;Beckman1996_HittiteDip;False
Garcia0000_Transmissi;Bell2012_TheMerchan;False
Garcia0000_Transmissi;Bhabha2006_TheLocatio;False
Garcia0000_Transmissi;Castle1992_Shippingan;False
Garcia0000_Transmissi;Charpin2008_Lireetecri;False
Garcia0000_Transmissi;Cohen2004_KidinGulaT;False
Garcia0000_Transmissi;Pearce1995_TheScribes;True
Garcia0000_Transmissi;Cohen2013_Wisdomfrom;False
Garcia0000_Transmissi;Cohen2017_AnAssyrian;False
Garcia0000_Transmissi;Cohen2006_ALateSynch;False
Garcia0000_Transmissi;Courtois1990_Yabninuetl;False
Garcia0000_Transmissi;Delnero2015_Introducti;False
Garcia0000_Transmissi;Fenollos1994_Elcomercio;False
Garcia0000_Transmissi;Freu2006_Histoirepo;False
Garcia0000_Transmissi;George0000_InSearchOf;True
Garcia0000_Transmissi;Kessler2014_NeueTontaf;False
Garcia0000_Transmissi;Lackenbacher1991_Lettresetf;False
Garcia0000_Transmissi;Lion2015_Remarquess;False
Garcia0000_Transmissi;Liverani1990_Relaciones;False
Garcia0000_Transmissi;Liverani2017_AssiriaLap;False
Garcia0000_Transmissi;Malbran-Labat2007_UrtenuUrTe;False
Garcia0000_Transmissi;Rowe2006_TheRoyalDe;False
Garcia0000_Transmissi;Matoian2013_Lamaisondi;False
Garcia0000_Transmissi;McGeough2015_WhatIsNoti;False
Garcia0000_Transmissi;Mountfort2009_ScalesofFa;False
Garcia0000_Transmissi;Moran1992_TheAmarnaL;False
Garcia0000_Transmissi;Niedorf2008_Diemittelb;False
Garcia0000_Transmissi;Pongratz-Leisten2015_Religionan;False
Garcia0000_Transmissi;Pruzsinszky2015_EmarsRolei;False
Garcia0000_Transmissi;Ragioneri2000_TheAmarnaA;False
Garcia0000_Transmissi;Robson2001_TheTabletH;False
Garcia0000_Transmissi;Roche-Hawley2013_ScribesHou;False
Garcia0000_Transmissi;Roche-Hawley2013_AnEssayonS;False
Garcia0000_Transmissi;Roche-Hawley2016_TheScribal;False
Garcia0000_Transmissi;Schortman1998_CultureCon;False
Garcia0000_Transmissi;Solans2015_Lospoderes;False
Garcia0000_Transmissi;Stein2002_FromPassiv;False
Garcia0000_Transmissi;Mieroop2007_TheEastern;False
Garcia0000_Transmissi;Mieroop2013_RecentTren;False
Garcia0000_Transmissi;Mieroop2016_Philosophy;False
Garcia0000_Transmissi;Mieroop2016_ABabylonia;False
Garcia0000_Transmissi;Soldt1999_TheSyllabi;False
Garcia0000_Transmissi;Soldt2000_PrivateArc;False
Garcia0000_Transmissi;Soldt2001_NahisSalmu;False
Garcia0000_Transmissi;Soldt2012_ThePalaeog;False
Garcia0000_Transmissi;Soldt2015_CraftsandC;False
Garcia0000_Transmissi;Veldhuis2012_Domesticiz;False
Garcia0000_Transmissi;Veldhuis2014_Intellectu;False
Garcia0000_Transmissi;Vermaak2009_Relationsb;False
Garcia0000_Transmissi;Viano2016_TheRecepti;False
Garcia0000_Transmissi;Welsch1999_Transcultu;False
Garcia0000_Transmissi;Wiggermann2008_ABabylonia;False
Garcia0000_Transmissi;Zaccagnini1983_Patternsof;False
Garcia0000_Transmissi;Yon1997_LacitedOug;False
George0000_InSearchOf;Alster1992_Interactio;False
George0000_InSearchOf;Alster1997_Proverbsof;False
George0000_InSearchOf;Black1992_SomeStruct;False
George0000_InSearchOf;Cavigneaux1982_Schultexte;False
George0000_InSearchOf;Charpin1986_LeclergedU;False
George0000_InSearchOf;Charpin1990_Unquartier;False
George0000_InSearchOf;Civil1979_EaAnaquAaA;False
George0000_InSearchOf;Civil1985_Surleslivr;False
George0000_InSearchOf;Civil1992_Educationi;False
George0000_InSearchOf;Cooper1973_Sumerianan;False
George0000_InSearchOf;Dijk1989_Einspatalt;False
George0000_InSearchOf;Falkenstein1953_Diebabylon;False
George0000_InSearchOf;Gadd1956_TeachersAn;True
George0000_InSearchOf;Gasche1989_LaBabyloni;False
George0000_InSearchOf;George1991_Babylonian;False
George0000_InSearchOf;George1993_Ninurtapaq;False
George0000_InSearchOf;Jacobsen1953_ReviewofUr;False
George0000_InSearchOf;Klein1981_TheRoyalHy;False
George0000_InSearchOf;Klein1981_ThreeSulgi;False
George0000_InSearchOf;Kramer1949_Schooldays;True
