source_id;author;title;year;anchor_external;publication_place;publisher;pages;language;discipline;urn_cts;is_primary_text;has_translation;digital_source;notes;doi;pdf_path;has_pdf
Parpola1986_Theroyalar;Parpola;The royal archives of Nineveh;1986;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Parpola2001_TheHelsink;Parpola;The Helsinki Atlas of the Near East;2001;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Pedersen1998_Zudenaltba;Pedersén;Zu den altbabylonischen Archiven;1998;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Pedersen2005_Archiveund;Pedersén;Archive und Bibliotheken in Babylon;2005;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Renger1977_Cooperatio;Renger;Cooperation internationale – Berlin;1977;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Richardson2002_EweShouldB;Richardson;Ewe Should Be So Lucky;2002;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Roth1995_LawCollect;Roth;Law Collections from Mesopotamia and Asia Minor;1995;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sasson1982_Accounting;Sasson;Accounting Discrepancies;1982;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Schorr1913_Urkundende;Schorr;Urkunden des altbabylonischen Zivil- und Prozessrechts;1913;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Seri2005_LocalPower;Seri;Local Power in Old Babylonian Mesopotamia;2005;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sigrist1990_OldBabylon;Sigrist;Old Babylonian Account Texts;1990;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sigrist2003_OldBabylon;Sigrist;Old Babylonian Account Texts;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sigrist1996_Catalogueo;Sigrist;Catalogue of the Babylonian Tablets in the British Museum II;1996;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sigrist2006_Catalogueo;Sigrist;Catalogue of the Babylonian Tablets in the British Museum III;2006;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Skaist1994_TheOldBaby;Skaist;The Old Babylonian Loan Contract;1994;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Stol1973_ReviewofYO;Stol;Review of YOS 13;1973;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Stone2002_TheUrIIIOl;Stone;The Ur III–Old Babylonian Transition;2002;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Suurmeijer2006_LoansandEd;Suurmeijer;Loans and Edicts;2006;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Tanret2008_FindtheTab;Tanret;Find the Tablet-box;2008;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Tanret0_Forthcomin;Tanret;Forthcoming;0000;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown2008_ChagarBaza;Unknown;Chagar Bazar III;2008;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Mieroop2002_CreditasaF;Mieroop;Credit as a Facilitator of Exchange;2002;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Lerberghe2003_Privateand;Lerberghe;Private and Public;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Lerberghe1991_OnQuasiHul;Lerberghe;On ‘Quasi-Hüllentafeln.’;1991;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown1986_CuneiformA;Unknown;Cuneiform Archives and Libraries;1986;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Villard1986_UnroideMar;Villard;Un roi de Mari à Ugarit;1986;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Villard1992_Ledeplacem;Villard;Le déplacement des trésors royaux;1992;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Wilcke1970_ReviewofOp;Wilcke;Review of Oppenheim 1967;1970;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Ziegler1999_Florilegiu;Ziegler;Florilegium Marianum IV;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Ziegler2001_Gestionetc;Ziegler;Gestion et contrôle;2001;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Alster1987_LaharandAs;Alster;Lahar and Ashnan: Presentation and Analysis of a Sumerian Disputation;1987;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Brusasco1999_FamilyArch;Brusasco;Family Archives and the Social Use of Space in Old Babylonian Houses at Ur;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Cavigneaux1996_UrukAltbab;Cavigneaux;Uruk: Altbabylonische Texte aus dem Planquadrat Pe XVI-4/5. Ausgrabungen in Uruk-Warka, Endberichte 23;1996;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Charpin1986_LeclergedU;Charpin;Le clergé d’Ur au siècle d’Hammurabi (XIXe–XVIIIe siècles av;1986;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Civil1969_OldBabylon;Civil;Old Babylonian Proto-Lu: Types of Sources;1969;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Civil1979_Materialsf;Civil;Materials for the Sumerian Lexicon;1979;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Civil1994_TheFarmers;Civil;The Farmer’s Instructions: A Sumerian Agricultural Manual;1994;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Cooper1983_TheCurseof;Cooper;The Curse of Agade;1983;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Delnero2006_Variationi;Delnero;Variation in Sumerian Literary Compositions: A Case Study Based on the Decad;2006;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Falkenstein1953_Diebabylon;Falkenstein;Die babylonische Schule;1953;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Falkenstein1959_Sumerische;Falkenstein;Sumerische Götterlieder;1959;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Gesche2000_Schulunter;Gesche;Schulunterricht in Babylonien im ersten Jahrtausend v;2000;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Hallo1968_TheExaltat;Hallo;The Exaltation of Inana;1968;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Heimpel1981_TheNanseHy;Heimpel;The Nanse Hymn;1981;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Klein1981_ThreeShulg;Klein;Three Shulgi Hymns: Sumerian Royal Hymns Glorifying King Shulgi of Ur;1981;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Kramer1951_TheSumeria;Kramer;The Sumerian School: A Pre-Greek System of Education;1951;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Michalowski1989_TheLamenta;Michalowski;The Lamentation over the Destruction of Sumer and Ur;1989;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Robson1999_Mesopotami;Robson;Mesopotamian Mathematics, 2100–1600 BC: Technical Constants in Bureaucracy and Education;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Robson2002_MorethanMe;Robson;More than Metrology: Mathematical Education in an Old Babylonian Scribal School;2002;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sjoberg1975_TheOldBaby;Sjöberg;The Old Babylonian Edubba;1975;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Tanret2002_Perasperaa;Tanret;Per aspera ad astra: L’apprentissage du cunéiforme à Sippar-Amnānum pendant la période paléo-babylonienne tardive;2002;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Tinney1996_TheNippurL;Tinney;The Nippur Lament: Royal Rhetoric and Divine Legitimation in the Reign of Išme-Dagan of Isin (1953–1935 B.C;1996;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Vanstiphout1978_LipitEstar;Vanstiphout;Lipit-Eštar’s Praise in the Edubba;1978;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Archi1982_Hethitisch;Archi;Hethitische Mantik und ihre Beziehungen zur mesopotamischen Mantik”;1982;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Archi2007_Transmissi;Archi;Transmission of Recitative Literature by the Hittites”;2007;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Arnaud1985_Textessume;Arnaud;Textes sumériens et accadiens, Recherches au pays d’Aštata EMAR VI.1–3;1985;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Arnaud1987_Textesdela;Arnaud;Textes de la bibliothèque: transcriptions et traductions;1987;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Arnaud1996_Leditionou;Arnaud;L’édition ougaritaine de la série astrologique « Éclipses du dieu-Soleil »”;1996;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Arnaud2007_Corpusdest;Arnaud;Corpus des textes de bibliothèque de Ras Shamra-Ougarit en sumérien, babylonien et assyrien;2007;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Beckman2001_SargonandN;Beckman;Sargon and Naram-Sin in Hatti: Reflections of Mesopotamian Antiquity among the Hittites”;2001;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Beckman2003_Gilgameshi;Beckman;Gilgamesh in Hatti”;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Cohen2007_AkkadianOm;Cohen;Akkadian Omens from Hattuša and Emar: The šumma immeru and šumma ālu Omens”;2007;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Cunningham2007_ACatalogue;Cunningham;A Catalogue of Sumerian”;2007;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
George2003_TheBabylon;George;The Babylonian Gilgamesh Epic;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Fleming2000_TimeatEmar;Fleming;Time at Emar. The Cultic Calendar and the Rituals from the Diviner’s House;2000;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Klinger1998_Werlehrted;Klinger;‘Wer lehrte die Hethiter das Schreiben?’ Zur Paläographie früher Texte in akkadischer Sprache aus Boğazköy”;1998;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Klinger2003_ZurPalaogr;Klinger;Zur Paläographie akkadischsprachiger Texte aus Hattuša”;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Klinger2005_Diehethiti;Klinger;Die hethitische Rezeption mesopotamischer Literatur und die Überlieferung des Gilgameš-Epos in Hattuša”;2005;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Kraus1964_Briefschre;Kraus;Briefschreibübungen im altbabylonischen Schulunterricht”;1964;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Lorenz2010_Uberlegung;Lorenz;Überlegungen zur Verwendung mythologischer Texte bei den Hethitern”;2010;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Riemschneider2004_Dieakkadis;Riemschneider;Die akkadischen und hethitischen Omentexte aus Boğazköy, Dresdner Beiträge zur Hethitologie 12;2004;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Torri2008_TheScribes;Torri;The Scribes of the House on the Slope”;2008;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Hout2002_AnotherVie;Hout;Another View of Hittite Literature”;2002;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Hout2005_OntheNatur;Hout;On the Nature of the Tablet Collections of Hattuša”;2005;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Hout2006_Institutio;Hout;Institutions, Vernaculars, Publics: The Case of Second-Millennium Anatolia”;2006;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Hout2009_Reflection;Hout;Reflections on the Origins and Development of the Hittite Tablet Collections in Hattuša”;2009;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Hout2009_ACenturyof;Hout;A Century of Hittite Text Dating and the Origins of the Hittite Cuneiform Script”;2009;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Soldt1995_TheAkkadia;Soldt;The Akkadian of Ugarit: Lexicographical Aspects”;1995;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Vanstiphout1995_OntheOldBa;Vanstiphout;On the Old Babylonian Eduba Curriculum”;1995;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Yamada2006_TheHittite;Yamada;The Hittite Administration in Emar: The Aspect of Direct Control”;2006;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Waetzold1989_DerSchreib;Waetzold;Der Schreiber als Lehrer in Mesopotamien”;1989;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Wilhelm1992_ZurBabylon;Wilhelm;Zur Babylonisch-Assyrischen Schultradition in Hattuša”;1992;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Annus2002_TheGodNinu;Annus;The God Ninurta in the Mythology and Royal Ideology of Ancient Mesopotamia;2002;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Borger1956_DieInschri;Borger;Die Inschriften Asarhaddons, Königs von Assyrien;1956;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Borger1969_Bemerkunge;Borger;Bemerkungen zu den akkadischen Kolophonen;1969;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Brinkman1986_Documentar;Brinkman;Documentary evidence for the economic base of early Neo-Babylonian society: A survey of dated Babylonian economic texts, 721–626 B.C;1986;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Dijk1989_Einspatalt;Dijk;Ein spätaltbabylonischer Katalog einer Sammlung sumerischer Briefe;1989;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Ebeling1949_Neubabylon;Ebeling;Neubabylonische Briefe. Abhandlungen der Bayerischen Akademie der Wissenschaften;1949;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Frahm0_InpressHea;Frahm;In press. Headhunter, Bücherdiebe und wandernde Gelehrte: Anmerkungen zum altorientalischen Wissenstransfer im ersten Jahrtausend v;0000;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
George1986_Sennacheri;George;Sennacherib and the Tablet of Destinies;1986;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
George1997_Assyriaand;George;Assyria and the western world;1997;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Howard1955_Technicald;Howard;Technical description of the ivory writing-boards from Nimrud;1955;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Hunger1968_Babylonisc;Hunger;Babylonische und assyrische Kolophone;1968;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Lambert1957_Ancestorsa;Lambert;Ancestors, authors and canonicity;1957;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Lambert1976_ALateAssyr;Lambert;A Late Assyrian catalogue of literary and scholarly texts;1976;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Lambert1989_ThelawsofH;Lambert;The laws of Hammurabi in the first millennium;1989;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Lambert1992_Addendaetc;Lambert;Addenda et corrigenda to Catalogue of the Cuneiform Tablets of the Kouyunjik Collection;1992;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Lieberman1990_Canonicala;Lieberman;Canonical and official cuneiform texts: Towards an understanding of Assurbanipal's personal tablet collection;1990;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Mallowan1954_Theexcavat;Mallowan;The excavations at Nimrud (Kalhu;1954;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Maxwell-Hyslop1983_Dalbergias;Maxwell-Hyslop;Dalbergia sissoo Roxburgh;1983;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Mayer1992_EinHymnusa;Mayer;Ein Hymnus auf Ninurta als Helfer in der Not;1992;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Nemet-Nejat2000_Anadminist;Nemet-Nejat;An administrative text about writing boards (557 B.C.E;2000;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Neugebauer1955_Astronomic;Neugebauer;Astronomical Cuneiform Tablets;1955;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Parpola1972_AletterofS;Parpola;A letter of Šamaš-šumu-ukīn to Esarhaddon;1972;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Parpola1983_Assyrianli;Parpola;Assyrian library records;1983;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Postgate1992_Treesandti;Postgate;Trees and timber in the Assyrian texts;1992;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Schaudig2001_DieInschri;Schaudig;Die Inschriften Nabonids von Babylon und Kyros’ des Großen;2001;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Streck1995_ZahlundZei;Streck;Zahl und Zeit;1995;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Tallqvist1938_Akkadische;Tallqvist;Akkadische Götterepitheta;1938;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Villard1997_Leducation;Villard;L’éducation d’Assurbanipal;1997;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Villard1998_KisirAssur;Villard;Kisir-Aššur et la bibliothèque de Ninive. Nouvelles assyriologiques brèves et utilitaires;1998;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Warnock1991_Thewoodoft;Warnock;The wood of the Uluburun diptych;1991;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Weidner1941_Dieastrolo;Weidner;Die astrologische Serie Enūma Anu Enlil;1941;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Wiseman1955_Assyrianwr;Wiseman;Assyrian writing-boards;1955;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Woodington1982_AGrammarof;Woodington;A Grammar of the Neo-Babylonian Letters of the Kuyunjik Collection;1982;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Wunsch2000_DasEgibiAr;Wunsch;Das Egibi-Archiv;2000;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Wunsch2003_Urkundenzu;Wunsch;Urkunden zum Ehe-, Vermögens- und Erbrecht aus verschiedenen neubabylonischen Archiven;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Attinger1993_Elementsde;Attinger;Éléments de linguistique sumérienne: La construction de du /e/di « dire »;1993;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Attinger2005_AproposdeA;Attinger;À propos de AK « faire »;2005;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
