source_id;urn_cts;is_primary_text;has_pdf;anchor_external;pdf_path;digital_source;author;language;has_translation;pages;title;publisher;publication_place;source_book;notes;source_type;year;doi;discipline;txt_path
Stol1980_Lederindus;;No;FALSE;external;;;Stol;;No;;Leder(industrie;;;;auto-extracted from references;;1980;;;
Tigay1982_TheEvoluti;;No;FALSE;external;;;Tigay;;No;;The Evolution of the Gilgamesh Epic;;;;auto-extracted from references;;1982;;;
Veldhuis1999_ReviewofSi;;No;FALSE;external;;;Veldhuis;;No;;Review of Simo Parpola, The Standard Babylonian Epic of Gilgamesh;;;;auto-extracted from references;;1999;;;
Archi1973_FromEnkisH;;No;FALSE;external;;;Archi;;No;;From Enki’s Headaches to Phonology;;;;auto-extracted from references;;1973;;;
Archi1987_TheSignlis;;No;FALSE;external;;;Archi;;No;;The ‘Sign-list’ from Ebla;;;;auto-extracted from references;;1987;;;
Bauer1994_TheFarmers;;No;FALSE;external;;;Bauer;;No;;The Farmer’s Instructions: A Sumerian Agricultural Manual;;;;auto-extracted from references;;1994;;;
Bauer1998_Dervorsarg;;No;FALSE;external;;;Bauer;;No;;Der vorsargonische Abschnitt der mesopotamischen Geschichte;;;;auto-extracted from references;;1998;;;
Bauer2002_TheForerun;;No;FALSE;external;;;Bauer;;No;;The Forerunners of Maru and Hamtu in Old Babylonian;;;;auto-extracted from references;;2002;;;
Civil1961_TheHomeoft;;No;FALSE;external;;;Civil;;No;;The Home of the Fish: A New Sumerian Literary Composition;;;;auto-extracted from references;;1961;;;
Cohen1988_TheCanonic;;No;FALSE;external;;;Cohen;;No;;The Canonical Lamentations of Ancient Mesopotamia;;;;auto-extracted from references;;1988;;;
Maaijer1999_IBTURTumma;;No;FALSE;external;;;Maaijer;;No;;IB.TUR = Tummal;;;;auto-extracted from references;;1999;;;
Englund1995_TheresaRat;;No;FALSE;external;;;Englund;;No;;There’s a Rat in My Soup!;;;;auto-extracted from references;;1995;;;
Farber1977_Beschworun;;No;FALSE;external;;;Farber;;No;;Beschwörungsrituale an Ištar und Dumuzi;;;;auto-extracted from references;;1977;;;
Finkel1998_AStudyinSc;;No;FALSE;external;;;Finkel;;No;;A Study in Scarlet: Incantations against Samana;;;;auto-extracted from references;;1998;;;
Geller1985_Forerunner;;No;FALSE;external;;;Geller;;No;;Forerunners to Udug-Hul: Sumerian Exorcistic Incantations;;;;auto-extracted from references;;1985;;;
George1999_TheDogsofN;;No;FALSE;external;;;George;;No;;The Dogs of Ninkilim: Magic against Field Pests in Ancient Mesopotamia;;;;auto-extracted from references;;1999;;;
Hallo1970_TheCulticS;;No;FALSE;external;;;Hallo;;No;;The Cultic Setting of Sumerian Poetry;;;;auto-extracted from references;;1970;;;
Heimpel1968_Tierbilder;;No;FALSE;external;;;Heimpel;;No;;Tierbilder in der sumerischen Literatur;;;;auto-extracted from references;;1968;;;
Jacobsen2000_Ningiszida;;No;FALSE;external;;;Jacobsen;;No;;Ningiszida’s Boat-Ride to Hades;;;;auto-extracted from references;;2000;;;
Krebernik1983_ZuSyllabar;;No;FALSE;external;;;Krebernik;;No;;Zu Syllabar und Orthographie der lexikalischen Texte aus Ebla. Teil 2 (Glossar;;;;auto-extracted from references;;1983;;;
Krebernik1984_DieBeschwo;;No;FALSE;external;;;Krebernik;;No;;Die Beschwörungen aus Fara und Ebla: Untersuchungen zur ältesten keilschriftlichen Beschwörungsliteratur;;;;auto-extracted from references;;1984;;;
Krecher1983_Eineunorth;;No;FALSE;external;;;Krecher;;No;;Eine unorthographische sumerische Wortliste aus Ebla;;;;auto-extracted from references;;1983;;;
Krispijn1981_DieIdentif;;No;FALSE;external;;;Krispijn;;No;;Die Identifikation zweier lexikalischen Texte aus Ebla MEE III Nr. 62 und 63;;;;auto-extracted from references;;1981;;;
Landsberger1934_DieFaunade;;No;FALSE;external;;;Landsberger;;No;;Die Fauna des alten Mesopotamien nach der 14. Tafel der Serie Har-ra = hubullu;;;;auto-extracted from references;;1934;;;
Owen1981_OfBirdsEgg;;No;FALSE;external;;;Owen;;No;;Of Birds, Eggs and Turtles;;;;auto-extracted from references;;1981;;;
Rubio0_Orthograph;;No;FALSE;external;;;Rubio;;No;;Orthography and Grammar of the Ur III Sumerian Literary Texts;;;;auto-extracted from references;;0000;;;
Salonen1973_VogelundVo;;No;FALSE;external;;;Salonen;;No;;Vögel und Vogelfang im alten Mesopotamien. AASF B 180;;;;auto-extracted from references;;1973;;;
Schretter1990_EmesalStud;;No;FALSE;external;;;Schretter;;No;;Emesal-Studien: Sprach- und literaturgeschichtliche Untersuchungen zur sogenannten Frauensprache des Sumerischen. Innsbrucker Beiträge zur Kulturwissenschaft, Sonderheft 69;;;;auto-extracted from references;;1990;;;
Sjoberg1969_TheCollect;;No;FALSE;external;;;Sjӧberg;;No;;The Collection of the Sumerian Temple Hymns;;;;auto-extracted from references;;1969;;;
Steinkeller1984_TheSumeria;;No;FALSE;external;;;Steinkeller;;No;;The Sumerian Verb lugx (LUL;;;;auto-extracted from references;;1984;;;
Steinkeller2001_NewLighton;;No;FALSE;external;;;Steinkeller;;No;;New Light on the Hydrology and Topography of Southern Babylonia in the Third Millennium;;;;auto-extracted from references;;2001;;;
Veldhuis1996_ANippurEme;;No;FALSE;external;;;Veldhuis;;No;;A Nippur Emesal Vocabulary;;;;auto-extracted from references;;1996;;;
Horowitz1988_AnAssurSou;;No;FALSE;external;;;Horowitz;;No;;An Assur Source for Urra 21;;;;auto-extracted from references;;1988;;;
Biggs1974_Inscriptio;;No;FALSE;external;;;Biggs;;No;;Inscriptions from Tell Abū Ṣalābīkh;;;;auto-extracted from references;;1974;;;
Civil1983_TheSignLAK;;No;FALSE;external;;;Civil;;No;;The Sign LAK 384;;;;auto-extracted from references;;1983;;;
Cohen1976_TheNameNin;;No;FALSE;external;;;Cohen;;No;;The Name Nintinugga with a Note on the Possible Identification of Tell Abu Salabikh;;;;auto-extracted from references;;1976;;;
Englund1998_Textsfromt;;No;FALSE;external;;;Englund;;No;;Texts from the Late Uruk Period;;;;auto-extracted from references;;1998;;;
Englund1993_Dielexikal;;No;FALSE;external;;;Englund;;No;;Die lexikalischen Listen der archaischen Texte aus Uruk;;;;auto-extracted from references;;1993;;;
Farber-Flugge1999_KleinerLei;;No;FALSE;external;;;Farber-Flügge;;No;;Kleiner Leitfaden zum Silbenvokabular A;;;;auto-extracted from references;;1999;;;
Gelb1991_EarliestLa;;No;FALSE;external;;;Gelb;;No;;Earliest Land Tenure Systems in the Near East: Ancient Kudurrus;;;;auto-extracted from references;;1991;;;
Green1981_TheConstru;;No;FALSE;external;;;Green;;No;;The Construction and Implementation of the Cuneiform Writing System;;;;auto-extracted from references;;1981;;;
Green1987_Zeichenlis;;No;FALSE;external;;;Green;;No;;Zeichenliste der archaischen Texte aus Uruk;;;;auto-extracted from references;;1987;;;
Krispijn1992_TheEarlyMe;;No;FALSE;external;;;Krispijn;;No;;The Early Mesopotamian Lexical Lists and the Dawn of Linguistics;;;;auto-extracted from references;;1992;;;
Michalowski1994_Writingand;;No;FALSE;external;;;Michalowski;;No;;Writing and Literacy in Early States: A Mesopotamianist Perspective;;;;auto-extracted from references;;1994;;;
Nissen2004_DieVerwend;;No;FALSE;external;;;Nissen;;No;;Die Verwendung der Schrift im frühen Babylonien;;;;auto-extracted from references;;2004;;;
Pearce1996_TheNumberS;;No;FALSE;external;;;Pearce;;No;;The Number-Syllabary Texts;;;;auto-extracted from references;;1996;;;
Steinkeller1990_TheValuesu;;No;FALSE;external;;;Steinkeller;;No;;The Value sur of ÉREN in Third Millennium Sources;;;;auto-extracted from references;;1990;;;
Steinkeller1995_ReviewofZe;;No;FALSE;external;;;Steinkeller;;No;;Review of Zeichenliste der archaischen Texte aus Uruk, by Margaret W;;;;auto-extracted from references;;1995;;;
Steinkeller2004_ABuildingI;;No;FALSE;external;;;Steinkeller;;No;;A Building Inscription of Sîn-iddinam and Other Inscribed Materials from Abu Duwari;;;;auto-extracted from references;;2004;;;
Steinkeller2004_StudiesinT;;No;FALSE;external;;;Steinkeller;;No;;Studies in Third Millennium Paleography, 4: Sign KI;;;;auto-extracted from references;;2004;;;
Vanstiphout1992_Repetition;;No;FALSE;external;;;Vanstiphout;;No;;Repetition and Structure in the Aratta Cycle;;;;auto-extracted from references;;1992;;;
Soden1936_Leistungun;;No;FALSE;external;;;Soden;;No;;Leistung und Grenze sumerischer und babylonischer Wissenschaft;;;;auto-extracted from references;;1936;;;
Westenholz1998_Thoughtson;;No;FALSE;external;;;Westenholz;;No;;Thoughts on Esoteric Knowledge and Secret Lore;;;;auto-extracted from references;;1998;;;
Wilcke1995_DieInschri;;No;FALSE;external;;;Wilcke;;No;;Die Inschrift der ‘Figure aux plumes’;;;;auto-extracted from references;;1995;;;
Wilcke2003_EarlyAncie;;No;FALSE;external;;;Wilcke;;No;;Early Ancient Near Eastern Law: A History of Its Beginnings;;;;auto-extracted from references;;2003;;;
Bock2004_Uberlegung;;No;FALSE;external;;;Böck;;No;;Überlegungen zu einem Kultfest der altmesopotamischen Göttin Inanna;;;;auto-extracted from references;;2004;;;
Clayden1996_KurigalzuI;;No;FALSE;external;;;Clayden;;No;;Kurigalzu I and the Restoration of Babylonia;;;;auto-extracted from references;;1996;;;
Feldman2006_Diplomacyb;;No;FALSE;external;;;Feldman;;No;;Diplomacy by Design: Luxury Arts and an ‘International Style’ in the Ancient Near East, 1400–1200 BCE;;;;auto-extracted from references;;2006;;;
Finkelstein1953_CuneiformT;;No;FALSE;external;;;Finkelstein;;No;;Cuneiform Texts from Tell Billa;;;;auto-extracted from references;;1953;;;
Fleming1992_TheInstall;;No;FALSE;external;;;Fleming;;No;;The Installation of Baal’s High Priestess at Emar: A Window on Ancient Syrian Religion;;;;auto-extracted from references;;1992;;;
Foster1993_BeforetheM;;No;FALSE;external;;;Foster;;No;;Before the Muses: An Anthology of Akkadian Literature;;;;auto-extracted from references;;1993;;;
Izre'el1997_TheAmarnaS;;No;FALSE;external;;;Izre’el;;No;;The Amarna Scholarly Tablets;;;;auto-extracted from references;;1997;;;
Kramer1948_Fragmentso;;No;FALSE;external;;;Kramer;;No;;Fragments of a Diorite Statue of Kurigalzu in the Iraq Museum;;;;auto-extracted from references;;1948;;;
Lenzi2008_Secrecyand;;No;FALSE;external;;;Lenzi;;No;;Secrecy and the Gods: Secret Knowledge in Ancient Mesopotamia and Biblical Israel;;;;auto-extracted from references;;2008;;;
Machinist1984_TheAssyria;;No;FALSE;external;;;Machinist;;No;;The Assyrians and Their Babylonian Problem: Some Reflections;;;;auto-extracted from references;;1984;;;
Maul1998_MardukNabu;;No;FALSE;external;;;Maul;;No;;Marduk, Nabû und der assyrische Fall: Die Geschichte eines sumerischen Šuʾilas;;;;auto-extracted from references;;1998;;;
Myhrman1911_Babylonian;;No;FALSE;external;;;Myhrman;;No;;Babylonian Hymns and Prayers. Publications of the Babylonian Section 1/1;;;;auto-extracted from references;;1911;;;
Sallaberger1996_ReviewofFl;;No;FALSE;external;;;Sallaberger;;No;;Review of Fleming 1992;;;;auto-extracted from references;;1996;;;
Slanski2000_Classifica;;No;FALSE;external;;;Slanski;;No;;Classification, Historiography and Monumental Authority: The Babylonian Entitlement narû (kudurrus;;;;auto-extracted from references;;2000;;;
Mieroop2007_AHistoryof;;No;FALSE;external;;;Mieroop;;No;;A History of the Ancient Near East;;;;auto-extracted from references;;2007;;;
Soldt2001_Nabusallim;;No;FALSE;external;;;Soldt;;No;;Nabû-šallim, an Assyrian Scribe Working in the ‘Southern Palace’ at Ugarit;;;;auto-extracted from references;;2001;;;
Veldhuis2008_Kurigalzus;;No;FALSE;external;;;Veldhuis;;No;;Kurigalzu’s Statue Inscription;;;;auto-extracted from references;;2008;;;
Weidner1952_DieBibliot;;No;FALSE;external;;;Weidner;;No;;Die Bibliothek Tiglatpilesers I;;;;auto-extracted from references;;1952;;;
Westenholz2005_SingaSongf;;No;FALSE;external;;;Westenholz;;No;;Sing a Song for Šulgi;;;;auto-extracted from references;;2005;;;
Cavigneaux1980_DieFragmen;;No;FALSE;external;;;Cavigneaux;;No;;Die Fragmente der sumerisch-akkadischen Wortliste ‘ERIMḫuš’ im Vorderasiatischen Museum zu Berlin;;;;auto-extracted from references;;1980;;;
Cavigneaux1981_TextsfromB;;No;FALSE;external;;;Cavigneaux;;No;;Texts from Babylon: Textes scolaires du Temple de Nabû ša Harê;;;;auto-extracted from references;;1981;;;
Cavigneaux1996_Uncolophon;;No;FALSE;external;;;Cavigneaux;;No;;Un colophon de type Nabû ša Harê;;;;auto-extracted from references;;1996;;;
Cavigneaux1999_Nabusahare;;No;FALSE;external;;;Cavigneaux;;No;;Nabû ša harê und die Kinder von Babylon;;;;auto-extracted from references;;1999;;;
Civil2010_TheLexical;;No;FALSE;external;;;Civil;;No;;The Lexical Texts in the Schøyen Collection;;;;auto-extracted from references;;2010;;;
Frahm1995_TonvomTond;;No;FALSE;external;;;Frahm;;No;;Ton vom Ton des heiligen Hügels;;;;auto-extracted from references;;1995;;;
Frahm2002_Assur2001D;;No;FALSE;external;;;Frahm;;No;;Assur 2001: Die Schriftfunde;;;;auto-extracted from references;;2002;;;
Frahm2011_Babylonian;;No;FALSE;external;;;Frahm;;No;;Babylonian and Assyrian Text Commentaries: Origins of Interpretation;;;;auto-extracted from references;;2011;;;
George1992_Babylonian;;No;FALSE;external;;;George;;No;;Babylonian Topographical Texts;;;;auto-extracted from references;;1992;;;
George2010_TheColopho;;No;FALSE;external;;;George;;No;;The Colophon of MS 5007;;;;auto-extracted from references;;2010;;;
Gesche1995_TonvomTond;;No;FALSE;external;;;Gesche;;No;;Ton vom Ton des heiligen Hügels – woher stammt der Ton wirklich?;;;;auto-extracted from references;;1995;;;
Hrusa2010_Dieakkadis;;No;FALSE;external;;;Hruša;;No;;Die akkadische Synonymenliste malku = šarru: Eine Textedition mit Übersetzung und Kommentar;;;;auto-extracted from references;;2010;;;
Maul1998_Tikipsanta;;No;FALSE;external;;;Maul;;No;;Tikip santakki mala bašmu ... Anstelle eines Vorwortes;;;;auto-extracted from references;;1998;;;
Ossendrijver2011_Exzellente;;No;FALSE;external;;;Ossendrijver;;No;;Exzellente Netzwerke: Die Astronomen von Uruk;;;;auto-extracted from references;;2011;;;
Ossendrijver2011_ScienceinA;;No;FALSE;external;;;Ossendrijver;;No;;Science in Action: Networks in Babylonian Astronomy;;;;auto-extracted from references;;2011;;;
Pearce1993_Statements;;No;FALSE;external;;;Pearce;;No;;Statements of Purpose: Why the Scribes Wrote;;;;auto-extracted from references;;1993;;;
Peterson2007_ANewSource;;No;FALSE;external;;;Peterson;;No;;A New Source for Diri Tablet 7;;;;auto-extracted from references;;2007;;;
Snell1994_ANeoBabylo;;No;FALSE;external;;;Snell;;No;;A Neo-Babylonian Colophon;;;;auto-extracted from references;;1994;;;
Waerzeggers2010_TheEzidaTe;;No;FALSE;external;;;Waerzeggers;;No;;The Ezida Temple of Borsippa: Priesthood, Cult, Archives;;;;auto-extracted from references;;2010;;;
Waerzeggers2011_TheBabylon;;No;FALSE;external;;;Waerzeggers;;No;;The Babylonian Priesthood in the Long Sixth Century BC;;;;auto-extracted from references;;2011;;;
Wagensonner2011_AScribalFa;;No;FALSE;external;;;Wagensonner;;No;;A Scribal Family and Its Orthographic Peculiarities;;;;auto-extracted from references;;2011;;;
Cohen1973_Enmerkaran;;No;FALSE;external;;;Cohen;;No;;Enmerkar and the Lord of Aratta;;;;auto-extracted from references;;1973;;;
Glassner2003_TheInventi;;No;FALSE;external;;;Glassner;;No;;The Invention of Cuneiform Writing in Sumer;;;;auto-extracted from references;;2003;;;
Green1980_AnimalHusb;;No;FALSE;external;;;Green;;No;;Animal Husbandry at Uruk in the Archaic Period;;;;auto-extracted from references;;1980;;;
Jacobsen1939_TheSumeria;;No;FALSE;external;;;Jacobsen;;No;;The Sumerian King List;;;;auto-extracted from references;;1939;;;
Jacobsen1987_TheHarpsTh;;No;FALSE;external;;;Jacobsen;;No;;The Harps That Once... Sumerian Poetry in Translation;;;;auto-extracted from references;;1987;;;
Komoroczy1975_ZurAtiolog;;No;FALSE;external;;;Komoróczy;;No;;Zur Ätiologie der Schrifterfindung im Enmerkar-Epos;;;;auto-extracted from references;;1975;;;
Kramer1952_Enmerkaran;;No;FALSE;external;;;Kramer;;No;;Enmerkar and the Lord of Aratta;;;;auto-extracted from references;;1952;;;
Lieberman1980_OfClayPebb;;No;FALSE;external;;;Lieberman;;No;;Of Clay Pebbles, Hollow Clay Balls, and Writing: A Sumerian View;;;;auto-extracted from references;;1980;;;
Michalowski1986_MentalMaps;;No;FALSE;external;;;Michalowski;;No;;Mental Maps and Ideology: Reflections on Subartu;;;;auto-extracted from references;;1986;;;
Nissen1990_FruheSchri;;No;FALSE;external;;;Nissen;;No;;Frühe Schrift und Techniken der Wirtschaftsverwaltung im Alten Vorderen Orient;;;;auto-extracted from references;;1990;;;
Pallis1956_TheAntiqui;;No;FALSE;external;;;Pallis;;No;;The Antiquity of Iraq: A Handbook of Assyriology;;;;auto-extracted from references;;1956;;;
Rogers1915_AHistoryof;;No;FALSE;external;;;Rogers;;No;;A History of Babylonia and Assyria;;;;auto-extracted from references;;1915;;;
Schmandt-Besserat1977_AnArchaicR;;No;FALSE;external;;;Schmandt-Besserat;;No;;An Archaic Recording System and the Origin of Writing;;;;auto-extracted from references;;1977;;;
Schmandt-Besserat1979_AnArchaicR;;No;FALSE;external;;;Schmandt-Besserat;;No;;An Archaic Recording System in the Uruk–Jemdet Nasr Period;;;;auto-extracted from references;;1979;;;
Schmandt-Besserat1992_BeforeWrit;;No;FALSE;external;;;Schmandt-Besserat;;No;;Before Writing;;;;auto-extracted from references;;1992;;;
Steinkeller2004_TheFunctio;;No;FALSE;external;;;Steinkeller;;No;;The Function of Written Documentation in the Administrative Praxis of Early Babylonia;;;;auto-extracted from references;;2004;;;
Vanstiphout1989_EnmerkarsI;;No;FALSE;external;;;Vanstiphout;;No;;Enmerkar’s Invention of Writing Revisited;;;;auto-extracted from references;;1989;;;
Vanstiphout1994_AnotherAtt;;No;FALSE;external;;;Vanstiphout;;No;;Another Attempt at the Spell of Nudimmud;;;;auto-extracted from references;;1994;;;
Whittaker2001_TheDawnofW;;No;FALSE;external;;;Whittaker;;No;;The Dawn of Writing and Phoneticism;;;;auto-extracted from references;;2001;;;
Abraham2004_Businessan;;No;FALSE;external;;;Abraham;;No;;Business and Politics under the Persian Empire: The Financial Dealings of Marduk-nasir-apli of the House of Egibi (521–487 B.C.E;;;;auto-extracted from references;;2004;;;
Abrahami2008_Delusageet;;No;FALSE;external;;;Abrahami;;No;;De l’usage et de l’archivage des tablettes cunéiformes d’Amarna;;;;auto-extracted from references;;2008;;;
Abusch2002_Mesopotami;;No;FALSE;external;;;Abusch;;No;;Mesopotamian Witchcraft;;;;auto-extracted from references;;2002;;;
